PRASYMO_ID;PRASYMO_PATEIKIMO_DATA;LANKYTI_NUO;ISTAIGA;ISTAIGOS_KODAS;KALBA;PAGEIDAUJAMA_LANKYTI_KLASE;MOK_GATV_K;MOK_SENIUNIJOS_NR;ISTAIGA_PAGAL_TERITORIJA;AR_TERITORINE;CR_1;CR_2;CR_3;CR_4;CR_5;CR_6;CR_7;CR_8;CR_9;CR_10;CR_11;CR_12;CR_13
11627;"2017-04-05 10:08:13";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;11;736;10;190028139;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11628;"2017-04-05 10:14:16";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;5;0;666;;;1;0;0;0;0;0;0;0;0;0;0;0;0
11628;"2017-04-05 10:14:16";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;ru;5;0;666;;;1;0;0;0;0;0;0;0;0;0;0;0;0
11629;"2017-04-05 10:18:00";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;2567;13;190001843;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11630;"2017-04-05 10:21:08";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;73;5;190002564;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11631;"2017-04-05 10:27:44";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;1;466;13;195472653;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11632;"2017-04-05 10:45:07";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;489;15;190004234;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11632;"2017-04-05 10:45:07";2017-09-01;"Vilniaus Vytės Nemunėlio pradinė mokykla";195472468;lt;1;489;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11632;"2017-04-05 10:45:07";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;489;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11633;"2017-04-05 10:46:06";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;2707;7;190003470;0;0;0;0;0;0;1;1;0;1;0;0;0;0
11634;"2017-04-05 11:14:35";2017-09-01;"Vilniaus Žvėryno gimnazija";190001081;lt;11;381;4;190003851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11635;"2017-04-05 11:21:16";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;6;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11636;"2017-04-05 11:35:26";2017-09-01;"Vilniaus darželis-mokykla ""Svaja""";190026654;ru;1;396;12;190002411;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11636;"2017-04-05 11:35:26";2017-09-01;"Vilniaus darželis - mokykla ""Saulutė""";190022061;ru;1;396;12;190002411;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11637;"2017-04-05 12:21:20";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;5;2969;13;195472653;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11637;"2017-04-05 12:21:20";2017-09-01;"Vilniaus Emilijos Pliaterytės progimnazija";195472653;lt;5;2969;13;195472653;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11637;"2017-04-05 12:21:20";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;2969;13;195472653;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11637;"2017-04-05 12:21:20";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;5;2969;13;195472653;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11637;"2017-04-05 12:21:20";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;2969;13;195472653;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11638;"2017-04-05 12:23:11";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;174;17;190005336;0;0;1;0;0;0;1;0;0;0;0;0;0;0
11638;"2017-04-05 12:23:11";2017-09-01;"Vilniaus Jono Basanavičiaus progimnazija";302523034;lt;1;174;17;190005336;0;0;1;0;0;0;1;0;0;0;0;0;0;0
11638;"2017-04-05 12:23:11";2017-09-01;"Vilniaus Žėručio pradinė mokykla";195007921;lt;1;174;17;190005336;0;0;1;0;0;0;1;0;0;0;0;0;0;0
11638;"2017-04-05 12:23:11";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;174;17;190005336;0;0;1;0;0;0;1;0;0;0;0;0;0;0
11638;"2017-04-05 12:23:11";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;174;17;190005336;0;0;1;0;0;0;1;0;0;0;0;0;0;0
11639;"2017-04-05 12:32:21";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;4;272;10;190006057;1;1;0;0;0;0;0;0;0;1;0;0;0;0
11640;"2017-04-05 12:33:41";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11640;"2017-04-05 12:33:41";2017-09-01;"Vilniaus licėjus";291221220;lt;9;392;17;999999999;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11640;"2017-04-05 12:33:41";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11640;"2017-04-05 12:33:41";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11640;"2017-04-05 12:33:41";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11641;"2017-04-05 12:55:31";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11641;"2017-04-05 12:55:31";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11641;"2017-04-05 12:55:31";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11641;"2017-04-05 12:55:31";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11641;"2017-04-05 12:55:31";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;392;17;190012291;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11642;"2017-04-05 13:31:27";2017-09-01;"Vilniaus savivaldybės Grigiškių pradinė mokykla";190648581;lt;1;505;21;190648581;1;0;0;0;0;0;0;0;0;0;0;0;0;0
11643;"2017-04-05 13:33:31";2017-09-01;"Vilniaus savivaldybės Grigiškių ""Šviesos"" gimnazija";190661671;lt;5;510;21;190648396;0;1;0;0;0;0;1;0;0;0;0;0;0;0
11644;"2017-04-05 13:39:11";2017-09-01;"Vilniaus licėjus";291221220;en;11;315;17;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11645;"2017-04-05 13:39:58";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;5;651;2;190022638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11645;"2017-04-05 13:39:58";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;651;2;190022638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11645;"2017-04-05 13:39:58";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;5;651;2;190022638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11646;"2017-04-05 13:40:22";2017-09-01;"Vilniaus Verkių mokykla-daugiafunkcis centras";190981237;lt;8;;;999999999;;0;0;0;0;0;1;0;0;0;0;0;0;0
11647;"2017-04-05 13:55:23";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;9;567;5;304075156;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11648;"2017-04-05 14:03:03";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;536;8;195472315;1;1;1;0;0;0;0;0;0;1;0;0;0;0
11649;"2017-04-05 14:11:18";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;135;17;190005140;0;0;0;0;0;0;0;0;0;1;0;0;0;0
11650;"2017-04-05 14:31:35";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;469;8;195007889;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11650;"2017-04-05 14:31:35";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;469;8;195007889;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11650;"2017-04-05 14:31:35";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;469;8;195007889;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11650;"2017-04-05 14:31:35";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;469;8;195007889;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11650;"2017-04-05 14:31:35";2017-09-01;"Vilniaus Abraomo Kulviečio klasikinė gimnazija";195005870;lt;9;469;8;195007889;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11651;"2017-04-05 14:33:49";2017-09-01;"Vilniaus Gedimino technikos universiteto inžinerijos licėjus";190001843;lt;6;628;13;191713046;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11652;"2017-04-05 14:37:43";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;11;2656;4;190003851;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11653;"2017-04-05 14:37:46";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;11;567;7;190003470;1;0;0;0;0;0;0;0;0;0;0;0;0;0
11653;"2017-04-05 14:37:46";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;11;567;7;190003470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11653;"2017-04-05 14:37:46";2017-09-01;"Vilniaus ""Santaros"" gimnazija";304089960;ru;11;567;7;190003470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11653;"2017-04-05 14:37:46";2017-09-01;"Vilniaus ""Juventos"" gimnazija";190008599;ru;11;567;7;190003470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11654;"2017-04-05 14:38:59";2017-09-01;"Vilniaus Naujininkų mokykla";190007344;lt;1;;;999999999;;0;0;0;0;0;0;0;1;0;0;0;0;0
11654;"2017-04-05 14:38:59";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;1;;;999999999;;0;0;0;0;0;0;0;1;0;0;0;0;0
11655;"2017-04-05 14:42:46";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;1;0;0
11655;"2017-04-05 14:42:46";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;9;27;11;190005293;1;0;0;0;0;0;0;0;0;0;0;1;0;0
11656;"2017-04-05 14:45:22";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;6;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11657;"2017-04-05 14:50:59";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;469;8;190026120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11658;"2017-04-05 14:53:02";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;94;1;190000894;0;0;0;0;0;1;0;1;0;0;0;0;0;0
11659;"2017-04-05 14:55:12";2017-09-01;"Vilniaus licėjus";291221220;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11659;"2017-04-05 14:55:12";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11660;"2017-04-05 14:57:23";2017-09-01;"Vilniaus Viršuliškių mokykla";190002379;lt;1;94;1;190000894;0;0;0;0;0;1;0;1;0;0;0;0;0;0
11661;"2017-04-05 15:03:50";2017-09-01;"Vilniaus Pranciškaus Skorinos gimnazija";191722390;by;5;523;10;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11662;"2017-04-05 15:09:53";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;1;536;8;190026120;0;0;1;0;0;0;0;1;0;0;0;0;0;0
11663;"2017-04-05 15:15:28";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;5;469;8;190022976;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11664;"2017-04-05 15:16:11";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;412;10;190028139;0;1;0;0;0;0;1;0;0;0;0;0;0;0
11665;"2017-04-05 15:25:10";2017-09-01;"Vilniaus licėjus";291221220;lt;9;536;8;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11665;"2017-04-05 15:25:10";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;536;8;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11665;"2017-04-05 15:25:10";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;536;8;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11665;"2017-04-05 15:25:10";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;536;8;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11666;"2017-04-05 15:26:43";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;7;345;2;190002030;0;0;0;0;0;1;0;0;0;0;0;0;0;0
11667;"2017-04-05 15:27:02";2017-09-01;"Vilniaus Simono Konarskio mokykla";190005140;pl;1;434;19;190007159;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11668;"2017-04-05 15:27:14";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;7;345;2;190002030;0;0;0;0;0;1;0;0;0;0;0;0;0;0
11669;"2017-04-05 15:31:58";2017-09-01;"Vilniaus Šolomo Aleichemo ORT gimnazija";190009352;lt;1;364;17;301806638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11669;"2017-04-05 15:31:58";2017-09-01;"Vilniaus Filaretų pradinė mokykla";190004234;lt;1;364;17;301806638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11669;"2017-04-05 15:31:58";2017-09-01;"Vilniaus Simono Daukanto progimnazija";301806638;lt;1;364;17;301806638;1;0;0;0;0;0;1;0;0;0;0;0;0;0
11669;"2017-04-05 15:31:58";2017-09-01;"Vilniaus ""Genio"" progimnazija";191665719;lt;1;364;17;301806638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11669;"2017-04-05 15:31:58";2017-09-01;"Vilniaus Petro Vileišio progimnazija";195008119;lt;1;364;17;301806638;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11670;"2017-04-05 15:33:26";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;9;536;8;190026120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11671;"2017-04-05 15:43:40";2017-09-01;"Vilniaus Sofijos Kovalevskajos gimnazija";304075188;ru;9;225;2;304089978;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11672;"2017-04-05 15:49:00";2017-09-01;"Vilniaus licėjus";291221220;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11672;"2017-04-05 15:49:00";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11673;"2017-04-05 15:58:56";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;78;11;190005489;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11674;"2017-04-05 15:59:47";2017-09-01;"Vilniaus Žaliakalnio darželis-mokykla";191713231;pl;1;227;14;191713231;1;0;0;0;0;0;0;0;0;0;0;0;0;0
11675;"2017-04-05 16:09:16";2017-09-01;"Vilniaus Jono Pauliaus II gimnazija";191715588;pl;9;910;10;195472315;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11676;"2017-04-05 16:11:29";2017-09-01;"Vilniaus Jono Pauliaus II progimnazija";195472315;pl;1;34;1;190001462;0;0;0;0;0;0;0;1;0;1;0;0;0;0
11677;"2017-04-05 16:12:02";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;1;694;2;190002030;1;1;0;0;0;0;1;0;0;1;0;0;0;0
11678;"2017-04-05 16:44:32";2017-09-01;"Vilniaus Trakų Vokės gimnazija";191317260;lt;5;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11679;"2017-04-05 17:00:00";2017-09-01;"Vilniaus savivaldybės Grigiškių ""Šviesos"" gimnazija";190661671;lt;11;0;666;;;1;0;0;0;0;0;0;0;0;0;0;0;0
11679;"2017-04-05 17:00:00";2017-09-01;"Vilniaus ""Minties"" gimnazija";190005717;lt;11;0;666;;;1;0;0;0;0;0;0;0;0;0;0;0;0
11679;"2017-04-05 17:00:00";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;11;0;666;;;1;0;0;0;0;0;0;0;0;0;0;0;0
11680;"2017-04-05 17:05:35";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;522;15;190004234;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11680;"2017-04-05 17:05:35";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;9;522;15;190004234;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11682;"2017-04-05 17:32:22";2017-09-01;"Vilniaus ""Vilnios"" pagrindinė mokykla";190978974;lt;1;136;14;190978974;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11683;"2017-04-05 17:40:18";2017-09-01;"Vilniaus licėjus";291221220;en;11;322;16;999999999;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11684;"2017-04-05 18:21:07";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;1646;1;302589995;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11684;"2017-04-05 18:21:07";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;1646;1;302589995;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11684;"2017-04-05 18:21:07";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;1646;1;302589995;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11684;"2017-04-05 18:21:07";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;1646;1;302589995;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11684;"2017-04-05 18:21:07";2017-09-01;"Vilniaus Radvilų gimnazija";190003285;lt;9;1646;1;302589995;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11685;"2017-04-05 18:29:59";2017-09-01;"Vilniaus darželis-mokykla ""Lokiukas""";190028139;ru;1;135;17;290004420;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11686;"2017-04-05 18:44:50";2017-09-01;"Vilniaus licėjus";291221220;lt;11;506;13;999999999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11687;"2017-04-05 18:45:34";2017-09-01;"Vilniaus Medeinos pradinė mokykla";190032746;lt;1;629;12;195003862;0;1;0;1;0;0;1;0;0;0;0;0;0;0
11688;"2017-04-05 18:53:04";2017-09-01;"Vilniaus licėjus";291221220;lt;9;123;15;999999999;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11688;"2017-04-05 18:53:04";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;123;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11688;"2017-04-05 18:53:04";2017-09-01;"Vilniaus Vytauto Didžiojo gimnazija";300134269;lt;9;123;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11688;"2017-04-05 18:53:04";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;123;15;190004234;0;1;0;0;0;0;0;0;0;0;0;0;1;0
11689;"2017-04-05 19:00:19";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2707;7;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11689;"2017-04-05 19:00:19";2017-09-01;"Vilniaus Karoliniškių gimnazija";190008631;lt;9;2707;7;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11689;"2017-04-05 19:00:19";2017-09-01;"Vilniaus Sausio 13-osios mokykla";190005293;lt;9;2707;7;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11689;"2017-04-05 19:00:19";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;2707;7;190008784;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11690;"2017-04-05 19:19:37";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;pl;1;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11690;"2017-04-05 19:19:37";2017-09-01;"Vilniaus Joachimo Lelevelio inžinerijos mokykla";190000175;pl;1;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11691;"2017-04-05 19:30:17";2017-09-01;"Vilniaus Jono Pauliaus II gimnazija";191715588;pl;9;203;8;195472315;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11692;"2017-04-05 19:31:42";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;2653;7;190032746;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11692;"2017-04-05 19:31:42";2017-09-01;"Vilniaus licėjus";291221220;lt;9;2653;7;999999999;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11692;"2017-04-05 19:31:42";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;2653;7;190032746;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11692;"2017-04-05 19:31:42";2017-09-01;"Vilniaus Žemynos gimnazija";190008827;lt;9;2653;7;190032746;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11693;"2017-04-05 19:34:08";2017-09-01;"Vilniaus Tuskulėnų gimnazija";190002030;lt;8;135;17;195472468;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11694;"2017-04-05 19:34:08";2017-09-01;"Vilniaus ""Santaros"" progimnazija";304089978;ru;3;;;999999999;;1;0;0;0;0;0;0;0;0;0;0;0;0
11695;"2017-04-05 20:02:50";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;578;13;302818006;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11695;"2017-04-05 20:02:50";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;578;13;302818006;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11696;"2017-04-05 20:04:45";2017-09-01;"Vilniaus Martyno Mažvydo progimnazija";195003862;lt;5;629;12;195003862;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11697;"2017-04-05 20:06:24";2017-09-01;"Vilniaus Žirmūnų gimnazija";190000360;lt;9;1584;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11697;"2017-04-05 20:06:24";2017-09-01;"Vilniaus Senvagės gimnazija";190002226;lt;9;1584;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11697;"2017-04-05 20:06:24";2017-09-01;"Vilniaus Antakalnio gimnazija";302817872;lt;9;1584;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11697;"2017-04-05 20:06:24";2017-09-01;"Vilniaus Užupio gimnazija";190001124;lt;9;1584;1;190000937;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11698;"2017-04-05 20:11:22";2017-09-01;"Vilniaus licėjus";291221220;en;11;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11699;"2017-04-05 20:23:51";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;330;7;190003470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11699;"2017-04-05 20:23:51";2017-09-01;"Vilniaus Aleksandro Puškino mokykla";190003470;ru;5;330;7;190003470;1;0;0;0;0;0;0;0;0;0;0;0;0;0
11699;"2017-04-05 20:23:51";2017-09-01;"Vilniaus Sofijos Kovalevskajos progimnazija";304075156;ru;5;330;7;190003470;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11700;"2017-04-05 20:33:41";2017-09-01;"Vilniaus Pilaitės gimnazija";190006438;lt;9;201;20;191317260;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11701;"2017-04-05 20:37:52";2017-09-01;"Vilniaus savivaldybės Grigiškių darželis-mokykla ""Pelėdžiukas""";190648396;lt;1;531;666;;;0;0;0;0;0;0;1;0;0;0;0;0;0
11701;"2017-04-05 20:37:52";2017-09-01;"Vilniaus savivaldybės Grigiškių pradinė mokykla";190648581;lt;1;531;666;;;0;0;0;0;0;0;1;0;0;0;0;0;0
11703;"2017-04-05 20:51:07";2017-09-01;"Vilniaus ""Saulėtekio"" mokykla-daugiafunkcis centras";190007497;ru;1;646;19;190007497;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11705;"2017-04-05 21:05:20";2017-09-01;"Vilniaus Jono Basanavičiaus gimnazija";302522904;lt;9;927;19;191317118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11705;"2017-04-05 21:05:20";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;927;19;191317118;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11706;"2017-04-05 21:06:41";2017-09-01;"Vilniaus ""Ryto"" progimnazija";190006057;lt;3;910;10;190006057;1;1;0;0;0;0;0;0;0;0;0;0;0;0
11706;"2017-04-05 21:06:41";2017-09-01;"Vilniaus ""Spindulio"" progimnazija";190006242;lt;3;910;10;190006057;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11707;"2017-04-05 21:19:39";2017-09-01;"Vilniaus ""Ąžuolyno"" progimnazija";190006395;lt;5;27;11;190005293;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11708;"2017-04-05 21:21:18";2017-09-01;"Vilniaus Levo Karsavino mokykla";190002411;ru;5;;;999999999;;0;0;0;0;0;0;0;0;0;0;0;0;0
11709;"2017-04-05 21:22:27";2017-09-01;"Vilniaus Antakalnio progimnazija";302818006;lt;5;1977;2;195008076;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11709;"2017-04-05 21:22:27";2017-09-01;"Vilniaus šv. Kristoforo progimnazija";302420714;lt;5;1977;2;195008076;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11710;"2017-04-05 21:26:12";2017-09-01;"Vilniaus Mykolo Biržiškos gimnazija";190003328;lt;9;536;8;190016165;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11710;"2017-04-05 21:26:12";2017-09-01;"Vilniaus licėjus";291221220;lt;9;536;8;999999999;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11710;"2017-04-05 21:26:12";2017-09-01;"Vilniaus Simono Daukanto gimnazija";301806652;lt;9;536;8;190016165;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11710;"2017-04-05 21:26:12";2017-09-01;"Vilniaus Gabijos gimnazija";190003513;lt;9;536;8;190016165;0;1;0;0;0;0;0;0;0;0;0;0;0;0
11711;"2017-04-05 21:27:23";2017-09-01;"Vilniaus Pilaitės gimnazija";190006438;lt;9;2523;12;195003862;0;1;0;0;1;0;0;0;0;0;0;0;0;0
